,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
251,251,252,"When the voices of the bathers were heard approaching, Robert said good-night. She did not answer him. He thought she was asleep. Again she watched his figure pass in and out of the strips of moonlight as he walked away.",NO QUOTE,,,,0,0,1.0,1.0,,
252,252,253,XI,NO QUOTE,,,,0,0,1.0,1.0,,
253,253,254," said her husband, when he discovered her lying there. He had walked up with Madame Lebrun and left her at the house. His wife did not reply.","What are you doing out here, Edna? I thought I should find you in bed,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,said her husband,0.3566493290707552,0.5440400230484171
254,254,255," he asked, bending down close to look at her.",Are you asleep?,Robert Lebrun,Leonce Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.3594372232080645,0.060640837134085426
255,255,256," Her eyes gleamed bright and intense, with no sleepy shadows, as they looked into his.",No.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3894013567812516,0.5308610135270454
256,256,257, and he mounted the steps and went into their room.,"Do you know it is past one o'clock? Come on,",Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.39806704968929174,0.6174261106326666
257,257,258," called Mr. Pontellier from within, after a few moments had gone by.",Edna!,Leonce Pontellier,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,called Mr Pontellier,0.9937714857583003,0.8125621380965684
258,258,259, she answered. He thrust his head through the door.,"Don't wait for me,",Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Anaphoric,she answered,0.7612067431003131,0.4752510578074867
259,259,260," he said, irritably. ","You will take cold out there, /newquote What folly is this? Why don't you come in?",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.37080436867390026,0.8125621380965684
260,260,261,NO APPEND,It isn't cold; I have my shawl.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3945612410479232,0.5456070568197816
261,261,262,NO APPEND,The mosquitoes will devour you.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3952772456165814,0.18328220514817836
262,262,263,NO APPEND,There are no mosquitoes.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3941630685833418,0.18328220514817836
263,263,264,"She heard him moving about the room; every sound indicating impatience and irritation. Another time she would have gone in at his request. She would, through habit, have yielded to his desire; not with any sense of submission or obedience to his compelling wishes, but unthinkingly, as we walk, move, sit, stand, go through the daily treadmill of the life which has been portioned out to us.",NO QUOTE,,,,0,0,1.0,1.0,,
264,264,265," he asked again, this time fondly, with a note of entreaty.","Edna, dear, are you not coming in soon?",Leonce Pontellier,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.18359018177133452,0.7783942850735673
265,265,266,NO APPEND,No; I am going to stay out here.,Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3954365028908365,0.9545125997489877
266,266,267, he blurted out. ,"This is more than folly, /newquote I can't permit you to stay out there all night. You must come in the house instantly.",Leonce Pontellier,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he blurted out,0.2188889883736757,0.5955673685114025
267,267,268,"With a writhing motion she settled herself more securely in the hammock. She perceived that her will had blazed up, stubborn and resistant. She could not at that moment have done other than denied and resisted. She wondered if her husband had ever spoken to her like that before, and if she had submitted to his command. Of course she had; she remembered that she had. But she could not realize why or how she should have yielded, feeling as she then did.",NO QUOTE,,,,0,0,1.0,1.0,,
268,268,269," she said, ","L once, go to bed, /newquote I mean to stay out here. I don't wish to go in, and I don't intend to. Don't speak to me like that again; I shall not answer you.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she said,0.7524672023576778,0.06318380712646665
269,269,270,"Mr. Pontellier had prepared for bed, but he slipped on an extra garment. He opened a bottle of wine, of which he kept a small and select supply in a buffet of his own. He drank a glass of the wine and went out on the gallery and offered a glass to his wife. She did not wish any. He drew up the rocker, hoisted his slippered feet on the rail, and proceeded to smoke a cigar. He smoked two cigars; then he went inside and drank another glass of wine. Mrs. Pontellier again declined to accept a glass when it was offered to her. Mr. Pontellier once more seated himself with elevated feet, and after a reasonable interval of time smoked some more cigars.",NO QUOTE,,,,0,0,1.0,1.0,,
270,270,271,"Edna began to feel like one who awakens gradually out of a dream, a delicious, grotesque, impossible dream, to feel again the realities pressing into her soul. The physical need for sleep began to overtake her; the exuberance which had sustained and exalted her spirit left her helpless and yielding to the conditions which crowded her in.",NO QUOTE,,,,0,0,1.0,1.0,,
271,271,272,"The stillest hour of the night had come, the hour before dawn, when the world seems to hold its breath. The moon hung low, and had turned from silver to copper in the sleeping sky. The old owl no longer hooted, and the water-oaks had ceased to moan as they bent their heads.",NO QUOTE,,,,0,0,1.0,1.0,,
272,272,273,"Edna arose, cramped from lying so long and still in the hammock. She tottered up the steps, clutching feebly at the post before passing into the house.",NO QUOTE,,,,0,0,1.0,1.0,,
273,273,274," she asked, turning her face toward her husband.","Are you coming in, L once?",Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Anaphoric,she asked,0.7378284117594872,0.3591316067876972
274,274,275," he answered, with a glance following a misty puff of smoke. ","Yes, dear, /newquote Just as soon as I have finished my cigar.",Leonce Pontellier,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he answered,0.1999026028317295,0.6147191746558883
275,275,276,XII,NO QUOTE,,,,0,0,1.0,1.0,,
276,276,277,"She slept but a few hours. They were troubled and feverish hours, disturbed with dreams that were intangible, that eluded her, leaving only an impression upon her half-awakened senses of something unattainable. She was up and dressed in the cool of the early morning. The air was invigorating and steadied somewhat her faculties. However, she was not seeking refreshment or help from any source, either external or from within. She was blindly following whatever impulse moved her, as if she had placed herself in alien hands for direction, and freed her soul of responsibility.",NO QUOTE,,,,0,0,1.0,1.0,,
277,277,278,"Most of the people at that early hour were still in bed and asleep. A few, who intended to go over to the _Ch ni re_ for mass, were moving about. The lovers, who had laid their plans the night before, were already strolling toward the wharf. The lady in black, with her Sunday prayer-book, velvet and gold-clasped, and her Sunday silver beads, was following them at no great distance. Old Monsieur Farival was up, and was more than half inclined to do anything that suggested itself. He put on his big straw hat, and taking his umbrella from the stand in the hall, followed the lady in black, never overtaking her.",NO QUOTE,,,,0,0,1.0,1.0,,
278,278,279,"The little negro girl who worked Madame Lebrun's sewing-machine was sweeping the galleries with long, absent-minded strokes of the broom. Edna sent her up into the house to awaken Robert.",NO QUOTE,,,,0,0,1.0,1.0,,
279,279,280,NO APPEND,Tell him I am going to the _Ch ni re_. The boat is ready; tell him to hurry.,Edna Pontellier,,NO MONOLOGUE,0,0,Implicit,,0.4291125357646576,
280,280,281,He had soon joined her. She had never sent for him before. She had never asked for him. She had never seemed to want him before. She did not appear conscious that she had done anything unusual in commanding his presence. He was apparently equally unconscious of anything extraordinary in the situation. But his face was suffused with a quiet glow when he met her.,NO QUOTE,,,,0,0,1.0,1.0,,
281,281,282,"They went together back to the kitchen to drink coffee. There was no time to wait for any nicety of service. They stood outside the window and the cook passed them their coffee and a roll, which they drank and ate from the window-sill. Edna said it tasted good.",NO QUOTE,,,,0,0,1.0,1.0,,
282,282,283,She had not thought of coffee nor of anything. He told her he had often noticed that she lacked forethought.,NO QUOTE,,,,0,0,1.0,1.0,,
283,283,284, she laughed. ,Wasn't it enough to think of going to the _Ch ni re_ and waking you up? /newquote Do I have to think of everything? as L once says when he's in a bad humor. I don't blame him; he'd never be in a bad humor if it weren't for me.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she laughed,0.7583424638769326,0.1273690870693205
284,284,285,"They took a short cut across the sands. At a distance they could see the curious procession moving toward the wharf the lovers, shoulder to shoulder, creeping; the lady in black, gaining steadily upon them; old Monsieur Farival, losing ground inch by inch, and a young barefooted Spanish girl, with a red kerchief on her head and a basket on her arm, bringing up the rear.",NO QUOTE,,,,0,0,1.0,1.0,,
285,285,286,"Robert knew the girl, and he talked to her a little in the boat. No one present understood what they said. Her name was Mariequita. She had a round, sly, piquant face and pretty black eyes. Her hands were small, and she kept them folded over the handle of her basket. Her feet were broad and coarse. She did not strive to hide them. Edna looked at her feet, and noticed the sand and slime between her brown toes.",NO QUOTE,,,,0,0,1.0,1.0,,
286,286,287,"Beaudelet grumbled because Mariequita was there, taking up so much room. In reality he was annoyed at having old Monsieur Farival, who considered himself the better sailor of the two. But he would not quarrel with so old a man as Monsieur Farival, so he quarreled with Mariequita. The girl was deprecatory at one moment, appealing to Robert. She was saucy the next, moving her head up and down, making  /newquote  at Robert and making  /newquote  at Beaudelet.",eyes /newquote mouths,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4130361759289216,0.13878152542305966
