,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
463,463,463,NO APPEND,But how came he to have so singular a companion?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4713963984139744,0.06497760399367879
464,464,464,NO APPEND,"Ah, that is more than I can tell. Since, however, we had already determined that Small had come from the Andamans, it is not so very wonderful that this islander should be with him. No doubt we shall know all about it in time. Look here, Watson; you look regularly done. Lie down there on the sofa, and see if I can put you to sleep.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4523757196382542,0.10919397266986186
465,465,465,"He took up his violin from the corner, and as I stretched myself out he began to play some low, dreamy, melodious air, his own, no doubt, for he had a remarkable gift for improvisation. I have a vague remembrance of his gaunt limbs, his earnest face, and the rise and fall of his bow. Then I seemed to be floated peacefully away upon a soft sea of sound, until I found myself in dreamland, with the sweet face of Mary Morstan looking down upon me.",NO QUOTE,,,,0,8,1.0,1.0,,
466,466,466,Chapter IX A Break in the Chain,NO QUOTE,,,,0,9,1.0,1.0,,
467,467,467,"It was late in the afternoon before I woke, strengthened and refreshed. Sherlock Holmes still sat exactly as I had left him, save that he had laid aside his violin and was deep in a book. He looked across at me, as I stirred, and I noticed that his face was dark and troubled.",NO QUOTE,,,,0,9,1.0,1.0,,
468,468,468, he said. ,"You have slept soundly, /newquote I feared that our talk would wake you.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Anaphoric,he said,0.32461717521453987,0.4458622145687137
469,469,469, I answered. ,"I heard nothing, /newquote Have you had fresh news, then?",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,9,Anaphoric,I answered,0.9454836407471887,0.37833484957425945
470,470,470,NO APPEND,"Unfortunately, no. I confess that I am surprised and disappointed. I expected something definite by this time. Wiggins has just been up to report. He says that no trace can be found of the launch. It is a provoking check, for every hour is of importance.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.36148574658557153,0.5407130779032698
471,471,471,NO APPEND,"Can I do anything? I am perfectly fresh now, and quite ready for another night s outing.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.37463943185469023,0.10020237050638399
472,472,472,NO APPEND,"No, we can do nothing. We can only wait. If we go ourselves, the message might come in our absence, and delay be caused. You can do what you will, but I must remain on guard.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.42850197505347537,0.09987248949192816
473,473,473,NO APPEND,"Then I shall run over to Camberwell and call upon Mrs. Cecil Forrester. She asked me to, yesterday.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.4339304845348842,0.09987248949192816
474,474,474," asked Holmes, with the twinkle of a smile in his eyes.",On Mrs. Cecil Forrester?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Explicit,asked Holmes,0.9896037456770268,0.11740180178680922
475,475,475,NO APPEND,"Well, of course Miss Morstan too. They were anxious to hear what happened.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.4657162935420285,0.11740180178680922
476,476,476, said Holmes. ,"I would not tell them too much, /newquote Women are never to be entirely trusted, not the best of them.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Explicit,said Holmes,0.990129016454308,0.48641592446357257
477,477,477,I did not pause to argue over this atrocious sentiment.  /newquote  I remarked.,"I shall be back in an hour or two,",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,9,Anaphoric,I remarked,0.9255319448654141,0.4150116089082039
478,478,478,NO APPEND,"All right! Good luck! But, I say, if you are crossing the river you may as well return Toby, for I don t think it is at all likely that we shall have any use for him now.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.44368174795975573,0.5839699023213325
479,479,479,"I took our mongrel accordingly, and left him, together with a half-sovereign, at the old naturalist s in Pinchin Lane. At Camberwell I found Miss Morstan a little weary after her night s adventures, but very eager to hear the news. Mrs. Forrester, too, was full of curiosity. I told them all that we had done, suppressing, however, the more dreadful parts of the tragedy. Thus, although I spoke of Mr. Sholto s death, I said nothing of the exact manner and method of it. With all my omissions, however, there was enough to startle and amaze them.",NO QUOTE,,,,0,9,1.0,1.0,,
480,480,480, cried Mrs. Forrester. ,"It is a romance! /newquote An injured lady, half a million in treasure, a black cannibal, and a wooden-legged ruffian. They take the place of the conventional dragon or wicked earl.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,9,Explicit,cried Mrs Forrester,0.039506019875308954,
481,481,481," added Miss Morstan, with a bright glance at me.","And two knight-errants to the rescue,",Miss Morstan,,NO MONOLOGUE,0,9,Explicit,added Miss Morstan,0.9893416431026704,
482,482,482,NO APPEND,"Why, Mary, your fortune depends upon the issue of this search. I don t think that you are nearly excited enough. Just imagine what it must be to be so rich, and to have the world at your feet!",Mr. Sherlock Holmes,,NO MONOLOGUE,0,9,Implicit,,0.48944484150748,
483,483,483,"It sent a little thrill of joy to my heart to notice that she showed no sign of elation at the prospect. On the contrary, she gave a toss of her proud head, as though the matter were one in which she took small interest.",NO QUOTE,,,,0,9,1.0,1.0,,
484,484,484, she said. ,"It is for Mr. Thaddeus Sholto that I am anxious, /newquote Nothing else is of any consequence; but I think that he has behaved most kindly and honourably throughout. It is our duty to clear him of this dreadful and unfounded charge.",Miss Morstan,,NO MONOLOGUE,0,9,Anaphoric,she said,0.930210905176279,
485,485,485,"It was evening before I left Camberwell, and quite dark by the time I reached home. My companion s book and pipe lay by his chair, but he had disappeared. I looked about in the hope of seeing a note, but there was none.",NO QUOTE,,,,0,9,1.0,1.0,,
486,486,486, I said to Mrs. Hudson as she came up to lower the blinds.,"I suppose that Mr. Sherlock Holmes has gone out,",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,9,Anaphoric,I said to Mrs Hudson,0.90722086476392,0.2928698495639382
487,487,487," sinking her voice into an impressive whisper, ","No, sir. He has gone to his room, sir. Do you know, sir, /newquote I am afraid for his health?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.4412867742735069,0.5702090479892872
488,488,488,NO APPEND,"Why so, Mrs. Hudson?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.4536440515227104,0.1278067695028865
489,489,489,NO APPEND,"Well, he s that strange, sir. After you was gone he walked and he walked, up and down, and up and down, until I was weary of the sound of his footstep. Then I heard him talking to himself and muttering, and every time the bell rang out he came on the stairhead, with  What is that, Mrs. Hudson?  And now he has slammed off to his room, but I can hear him walking away the same as ever. I hope he s not going to be ill, sir. I ventured to say something to him about cooling medicine, but he turned on me, sir, with such a look that I don t know how ever I got out of the room.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.4302070697432753,0.5111707627335442
490,490,490," I answered.  /newquote  I tried to speak lightly to our worthy landlady, but I was myself somewhat uneasy when through the long night I still from time to time heard the dull sound of his tread, and knew how his keen spirit was chafing against this involuntary inaction.","I don t think that you have any cause to be uneasy, Mrs. Hudson, /newquote I have seen him like this before. He has some small matter upon his mind which makes him restless.",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,9,Anaphoric,I answered,0.8293160272103874,0.2674914557754826
491,491,491,"At breakfast-time he looked worn and haggard, with a little fleck of feverish colour upon either cheek.",NO QUOTE,,,,0,9,1.0,1.0,,
492,492,492, I remarked. ,"You are knocking yourself up, old man, /newquote I heard you marching about in the night.",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,9,Anaphoric,I remarked,0.8860252616294146,0.15644842558033967
493,493,493, he answered. ,"No, I could not sleep, /newquote This infernal problem is consuming me. It is too much to be balked by so petty an obstacle, when all else had been overcome. I know the men, the launch, everything; and yet I can get no news. I have set other agencies at work, and used every means at my disposal. The whole river has been searched on either side, but there is no news, nor has Mrs. Smith heard of her husband. I shall come to the conclusion soon that they have scuttled the craft. But there are objections to that.",A High Piping Voice,Dr. Watson,NO MONOLOGUE,0,9,Anaphoric,he answered,0.47810865055869867,0.5702090479892872
494,494,494,NO APPEND,Or that Mrs. Smith has put us on a wrong scent.,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.4984031721247381,0.1278067695028865
495,495,495,NO APPEND,"No, I think that may be dismissed. I had inquiries made, and there is a launch of that description.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.49968841543543896,0.1278067695028865
496,496,496,NO APPEND,Could it have gone up the river?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.3191311909266308,0.1278067695028865
497,497,497,NO APPEND,"I have considered that possibility too, and there is a search-party who will work up as far as Richmond. If no news comes to-day, I shall start off myself to-morrow, and go for the men rather than the boat. But surely, surely, we shall hear something.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Implicit,,0.302439493725812,0.1278067695028865
498,498,498,"We did not, however. Not a word came to us either from Wiggins or from the other agencies. There were articles in most of the papers upon the Norwood tragedy. They all appeared to be rather hostile to the unfortunate Thaddeus Sholto. No fresh details were to be found, however, in any of them, save that an inquest was to be held upon the following day. I walked over to Camberwell in the evening to report our ill success to the ladies, and on my return I found Holmes dejected and somewhat morose. He would hardly reply to my questions, and busied himself all evening in an abstruse chemical analysis which involved much heating of retorts and distilling of vapours, ending at last in a smell which fairly drove me out of the apartment. Up to the small hours of the morning I could hear the clinking of his test-tubes which told me that he was still engaged in his malodorous experiment.",NO QUOTE,,,,0,9,1.0,1.0,,
499,499,499,"In the early dawn I woke with a start, and was surprised to find him standing by my bedside, clad in a rude sailor dress with a pea-jacket, and a coarse red scarf round his neck.",NO QUOTE,,,,0,9,1.0,1.0,,
500,500,500, said he. ,"I am off down the river, Watson, /newquote I have been turning it over in my mind, and I can see only one way out of it. It is worth trying, at all events.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,9,Anaphoric,said he,0.3995677284440176,0.4762457660394303
501,501,501, said I.,"Surely I can come with you, then?",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,9,Anaphoric,said I,0.9508217099210549,0.47359025014612904
