,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
597,597,597,598," he went on,  /newquote   He spoke insistently, almost pleading with her in his eagerness to cover up that yawning silence.","It's my business, you know, /newquote to help you to see these things as the people who are fondest of you see them.  The Mingotts, the Wellands, the van der Luydens, all your friends and relations: if I didn't show you honestly how they judge such questions, it wouldn't be fair of me, would it?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he went on,0.2542688075936443,0.0812788454014167
598,598,598,599,She said slowly:  ,No; it wouldn't be fair.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,She said,0.5461061616311328,0.0812788454014167
601,601,601,602," she said abruptly.  The blood rushed to his forehead; and, taken aback by the suddenness of her surrender, he caught her two hands awkwardly in his.","Very well; I will do what you wish,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.4973835043444612,0.0812788454014167
602,602,602,603, he said.,"I--I do want to help you,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.5074884915512309,0.0812788454014167
603,603,603,604,NO APPEND,"You do help me.  Good night, my cousin.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4859666544154887,0.0695921899040421
615,615,615,616," Mrs. Welland had said proudly of her future son-in-law; and old Mrs. Mingott, who had summoned him for a confidential interview, had congratulated him on his cleverness, and added impatiently:  ","I was sure Newland would manage it, /newquote Silly goose!  I told her myself what nonsense it was.  Wanting to pass herself off as Ellen Mingott and an old maid, when she has the luck to be a married woman and a Countess!",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Explicit,Mrs Mingott who had summoned him for a confidential interview had congratulated him on his cleverness and added,0.9808023929577347,0.3966812613136242
619,619,619,620," she asked, glancing toward the stage, ","Do you think, /newquote he will send her a bunch of yellow roses tomorrow morning?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she asked,0.4278882760834448,0.0695921899040421
621,621,621,622, he said.,"I was thinking of that too--I was going to leave the theatre in order to take the picture away with me,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.4059362953409445,0.0695921899040421
622,622,622,623,"To his surprise her colour rose, reluctantly and duskily.  She looked down at the mother-of-pearl opera-glass in her smoothly gloved hands, and said, after a pause: ",What do you do while May is away?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,She looked down at the motherofpearl operaglass in her smoothly gloved hands and said,0.4784941594513099,0.0695921899040421
623,623,623,624," he answered, faintly annoyed by the question.","I stick to my work,",Newland Archer,Mr. Letterblair,NO MONOLOGUE,0,0,Anaphoric,he answered,0.4978405792159776,0.0844166919682418
627,627,627,628,He was conscious that Madame Olenska was looking at him under lowered lids.   /newquote  she said abruptly.,"I have done what you wished--what you advised,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.4656581788754947,0.0695921899040421
628,628,628,629," he returned, embarrassed by her broaching the subject at such a moment.","Ah--I'm glad,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he returned,0.5034175252142404,0.0695921899040421
629,629,629,630, she went on a little breathlessly; ,"I understand--that you were right, /newquote but sometimes life is difficult ...  perplexing...",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she went on,0.4166502895489094,0.0695921899040421
630,630,630,631,NO APPEND,I know.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5172868058475107,0.0695921899040421
631,631,631,632," she ended, lifting her opera-glass quickly to her eyes as the door of the box opened and Beaufort's resonant voice broke in on them.","And I wanted to tell you that I DO feel you were right; and that I'm grateful to you,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she ended,0.4348263491858571,0.0695921899040421
633,633,633,634,"Only the day before he had received a letter from May Welland in which, with characteristic candour, she had asked him to  /newquote  in their absence.  ","be kind to Ellen /newquote She likes you and admires you so much--and you know, though she doesn't show it, she's still very lonely and unhappy.  I don't think Granny understands her, or uncle Lovell Mingott either; they really think she's much worldlier and fonder of society than she is.  And I can quite see that New York must seem dull to her, though the family won't admit it.  I think she's been used to lots of things we haven't got; wonderful music, and picture shows, and celebrities--artists and authors and all the clever people you admire. Granny can't understand her wanting anything but lots of dinners and clothes--but I can see that you're almost the only person in New York who can talk to her about what she really cares for.",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she began,0.4621908611433487,0.2645963732660323
637,637,637,638,"He had caught sight, across the house, of Winsett's shabby round-shouldered back, and had once noticed his eyes turned toward the Beaufort box.  The two men shook hands, and Winsett proposed a bock at a little German restaurant around the corner.  Archer, who was not in the mood for the kind of talk they were likely to get there, declined on the plea that he had work to do at home; and Winsett said:  ","Oh, well so have I for that matter, and I'll be the Industrious Apprentice too.",Ned Winsett,Newland Archer,NO MONOLOGUE,0,0,Explicit,Winsett said,0.9877102057883216,0.3883834649840328
638,638,638,639,"They strolled along together, and presently Winsett said:  ","Look here, what I'm really after is the name of the dark lady in that swell box of yours--with the Beauforts, wasn't she?  The one your friend Lefferts seems so smitten by.",Ned Winsett,Newland Archer,NO MONOLOGUE,0,0,Explicit,Winsett said,0.9862818688399408,0.2599350581410882
640,640,640,641, he laughed.,"It's not for an interview, I hope?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he laughed,0.4774533483732298,0.0695921899040421
641,641,641,642, Winsett rejoined.  ,"Well--not for the press; just for myself, /newquote The fact is she's a neighbour of mine--queer quarter for such a beauty to settle in--and she's been awfully kind to my little boy, who fell down her area chasing his kitten, and gave himself a nasty cut.  She rushed in bareheaded, carrying him in her arms, with his knee all beautifully bandaged, and was so sympathetic and beautiful that my wife was too dazzled to ask her name.",Ned Winsett,Newland Archer,NO MONOLOGUE,0,0,Explicit,Winsett rejoined,0.9794710025453844,0.3852088691910827
643,643,643,644,NO APPEND,That is the Countess Olenska--a granddaughter of old Mrs. Mingott's.,Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.4484248584919175,0.0761969142419693
644,644,644,645, whistled Ned Winsett.  ,"Whew--a Countess! /newquote Well, I didn't know Countesses were so neighbourly.  Mingotts ain't.",Ned Winsett,Newland Archer,NO MONOLOGUE,0,0,Explicit,whistled Ned Winsett,0.9949546806742188,0.470108303843319
645,645,645,646,NO APPEND,"They would be, if you'd let them.",Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.4779543112320492,0.1099923488149778
646,646,646,647,"  It was their old interminable argument as to the obstinate unwillingness of the  /newquote  to frequent the fashionable, and both men knew that there was no use in prolonging it.","Ah, well-- /newquote clever people",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she added,0.4767747745259407,0.0695921899040421
647,647,647,648," Winsett broke off, ","I wonder, /newquote how a Countess happens to live in our slum?",Ned Winsett,Newland Archer,NO MONOLOGUE,0,0,Explicit,Winsett broke off,0.995459508547448,0.4721092781016447
648,648,648,649," said Archer, with a secret pride in his own picture of her.","Because she doesn't care a hang about where she lives--or about any of our little social sign-posts,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,said Archer,0.9316409238708518,0.0695921899040421
649,649,649,650, the other commented.  ,"H'm--been in bigger places, I suppose, /newquote Well, here's my corner.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,the other commented,0.4434927346590193,0.0695921899040421
655,655,655,656, Winsett had once said.  ,"The fact is, life isn't much a fit for either of us, /newquote I'm down and out; nothing to be done about it.  I've got only one ware to produce, and there's no market for it here, and won't be in my time.  But you're free and you're well-off.  Why don't you get into touch?  There's only one way to do it: to go into politics.",Ned Winsett,Newland Archer,NO MONOLOGUE,0,0,Explicit,Winsett had once said,0.9913104748481052,0.4727764719150715
656,656,656,657,"Archer threw his head back and laughed.  There one saw at a flash the unbridgeable difference between men like Winsett and the others--Archer's kind.  Every one in polite circles knew that, in America,  /newquote   But, since he could hardly put it in that way to Winsett, he answered evasively: ",a gentleman couldn't go into politics. /newquote Look at the career of the honest man in American politics!  They don't want us.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he answered,0.3816964526794401,0.0695921899040421
657,657,657,658,NO APPEND,Who's 'they'?  Why don't you all get together and be 'they' yourselves?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4386233700364901,0.0695921899040421
664,664,664,665," the writer began abruptly (without the usual preliminaries),  /newquote   She ended with a conventional  /newquote  and without any allusion to the date of her return.","I ran away, /newquote the day after I saw you at the play, and these kind friends have taken me in.  I wanted to be quiet, and think things over. You were right in telling me how kind they were; I feel myself so safe here.  I wish that you were with us. /newquote Yours sincerely,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he continued,0.2492160603060711,0.0695921899040421
665,665,665,666,"The tone of the note surprised the young man.  What was Madame Olenska running away from, and why did she feel the need to be safe?  His first thought was of some dark menace from abroad; then he reflected that he did not know her epistolary style, and that it might run to picturesque exaggeration.  Women always exaggerated; and moreover she was not wholly at her ease in English, which she often spoke as if she were translating from the French.   /newquote  put in that way, the opening sentence immediately suggested that she might merely have wanted to escape from a boring round of engagements; which was very likely true, for he judged her to be capricious, and easily wearied of the pleasure of the moment.",Je me suis evadee--,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he sat down beside his betrothed and said,0.4937608980792829,0.0695921899040421
666,666,666,667,"It amused him to think of the van der Luydens' having carried her off to Skuytercliff on a second visit, and this time for an indefinite period.  The doors of Skuytercliff were rarely and grudgingly opened to visitors, and a chilly week-end was the most ever offered to the few thus privileged.  But Archer had seen, on his last visit to Paris, the delicious play of Labiche,  /newquote  and he remembered M.  Perrichon's dogged and undiscouraged attachment to the young man whom he had pulled out of the glacier.  The van der Luydens had rescued Madame Olenska from a doom almost as icy; and though there were many other reasons for being attracted to her, Archer knew that beneath them all lay the gentle and obstinate determination to go on rescuing her.","Le Voyage de M. Perrichon,",Mrs. Adeline Archer,Newland Archer,NO MONOLOGUE,0,0,Explicit,Mrs Archer grumbled to Janey,0.9713524791985796,0.3852088691910827
671,671,671,672,"In the morning he had a spin in the ice-boat with his hostess and a few of the hardier guests; in the afternoon he  /newquote  with Reggie, and listened, in the elaborately appointed stables, to long and impressive disquisitions on the horse; after tea he talked in a corner of the firelit hall with a young lady who had professed herself broken-hearted when his engagement was announced, but was now eager to tell him of her own matrimonial hopes; and finally, about midnight, he assisted in putting a gold-fish in one visitor's bed, dressed up a burglar in the bath-room of a nervous aunt, and saw in the small hours by joining in a pillow-fight that ranged from the nurseries to the basement.  But on Sunday after luncheon he borrowed a cutter, and drove over to Skuytercliff.",went over the farm,Dallas,Newland Archer,NO MONOLOGUE,0,0,Explicit,Dallas pursued,0.2051823780319353,0.3339245121544199
