,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
518,518,518,519,He nodded his head slowly. ,"It makes me regular uncomfortable, the bare thought of that chap running about the country! He is at present At Large, and from certain evidence it is supposed that he has taken _took_, I suppose they mean the road to Port Stowe. You see we re right _in_ it! None of your American wonders, this time. And just think of the things he might do! Where d you be, if he took a drop over and above, and had a fancy to go for you? Suppose he wants to rob who can prevent him? He can trespass, he can burgle, he could walk through a cordon of policemen as easy as me or you could give the slip to a blind man! Easier! For these here blind chaps hear uncommon sharp, I m told. And wherever there was liquor he fancied ",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Implicit,,0.9308139230043908,0.8364208765782887
519,519,519,520, said Mr. Marvel. ,"He s got a tremenjous advantage, certainly, /newquote And well...",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,14,Explicit,said Mr Marvel,0.9924475866967208,0.2405224766012656
520,520,520,521, said the mariner. ,"You re right, /newquote He _has_.",The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Explicit,said the mariner,0.9840884314545036,0.6543346313880611
522,522,522,523,"He looked about him again, listened, bent towards the mariner, and lowered his voice: ",The fact of it is I happen to know just a thing or two about this Invisible Man. From private sources.,The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Implicit,,0.5763302900175775,0.1563395235336936
523,523,523,524," said the mariner, interested. ",Oh! /newquote _You_?,The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Explicit,said the mariner,0.984914094702337,0.8540275432015048
524,524,524,525, said Mr. Marvel. ,"Yes, /newquote Me.",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,14,Explicit,said Mr Marvel,0.992888571364403,0.1022588714161322
525,525,525,526, said the mariner. ,Indeed! /newquote And may I ask ,The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Explicit,said the mariner,0.9841534923808478,0.9835430459401568
526,526,526,527, said Mr. Marvel behind his hand. ,"You ll be astonished, /newquote It s tremenjous.",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,14,Explicit,said Mr Marvel,0.990776310788238,0.1022588714161322
527,527,527,528, said the mariner.,Indeed!,The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Explicit,said the mariner,0.9856975363506052,0.5911513350881515
529,529,529,530," said the mariner, concerned.",What s up?,The Mariner,The Invisible Man,NO MONOLOGUE,0,14,Explicit,said the mariner,0.9855203782890308,0.2405224766012656
530,530,530,531," said Mr. Marvel, and put his hand to his ear. He caught hold of his books.  /newquote  he said. He edged in a curious way along the seat away from his interlocutor.  /newquote  protested the mariner. Mr. Marvel seemed to consult with himself.  /newquote  said a Voice.  /newquote  said Mr. Marvel.","Toothache, /newquote I must be getting on, I think, /newquote But you was just a-going to tell me about this here Invisible Man! /newquote Hoax, /newquote It s a hoax,",The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Explicit,protested the mariner,0.9725291257153492,0.1476597392052579
531,531,531,532, said the mariner.,"But it s in the paper,",The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Explicit,said the mariner,0.984789871560204,0.8364208765782887
533,533,533,534,NO APPEND,But how  bout this paper? D you mean to say ?,The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Implicit,,0.5231189056256259,0.9840793710921492
535,535,535,536,"The mariner stared, paper in hand. Mr. Marvel jerkily faced about.  /newquote  said the mariner, rising and speaking slowly, ","Wait a bit, /newquote D you mean to say ?",The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Explicit,said the mariner,0.983558397195977,0.6619117580377399
536,536,536,537, said Mr. Marvel.,"I do,",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Implicit,,0.4853877852646912,0.1563395235336936
537,537,537,538,NO APPEND,"Then why did you let me go on and tell you all this blarsted stuff, then? What d yer mean by letting a man make a fool of himself like that for? Eh?",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Implicit,,0.6180748536147617,0.1563395235336936
538,538,538,539,Mr. Marvel blew out his cheeks. The mariner was suddenly very red indeed; he clenched his hands.  /newquote  he said; ,"I been talking here this ten minutes, /newquote and you, you little pot-bellied, leathery-faced son of an old boot, couldn t have the elementary manners ",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Anaphoric,he said,0.484878898653058,0.8497788885826775
540,540,540,541,NO APPEND,Bandying words! I m a jolly good mind ,The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Implicit,,0.5165228226788813,0.6543346313880611
541,541,541,542," said a Voice, and Mr. Marvel was suddenly whirled about and started marching off in a curious spasmodic manner.  /newquote  said the mariner.  /newquote  said Mr. Marvel. He was receding obliquely with a curious hurrying gait, with occasional violent jerks forward. Some way along the road he began a muttered monologue, protests and recriminations.","Come up, /newquote You d better move on, /newquote Who s moving on?",The Mariner,The Invisible Man,NO MONOLOGUE,0,14,Explicit,said the mariner,0.9817130923918208,0.2405224766012656
542,542,542,543," said the mariner, legs wide apart, elbows akimbo, watching the receding figure. ","Silly devil! /newquote I ll show you, you silly ass hoaxing _me_! It s here on the paper!",The Mariner,The Invisible Man,NO MONOLOGUE,0,14,Explicit,said the mariner,0.9799940921384258,0.2475074924226947
543,543,543,544,"Mr. Marvel retorted incoherently and, receding, was hidden by a bend in the road, but the mariner still stood magnificent in the midst of the way, until the approach of a butcher s cart dislodged him. Then he turned himself towards Port Stowe.  /newquote  he said softly to himself. ","Full of extra-ordinary asses, /newquote Just to take me down a bit that was his silly game It s on the paper!",The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Anaphoric,he said softly to himself,0.4435885281788453,0.8497788885826775
544,544,544,545,"And there was another extraordinary thing he was presently to hear, that had happened quite close to him. And that was a vision of a  /newquote  (no less) travelling without visible agency, along by the wall at the corner of St. Michael s Lane. A brother mariner had seen this wonderful sight that very morning. He had snatched at the money forthwith and had been knocked headlong, and when he had got to his feet the butterfly money had vanished. Our mariner was in the mood to believe anything, he declared, but that was a bit _too_ stiff. Afterwards, however, he began to think things over.",fist full of money,Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,14,Explicit,said Mr Marvel,0.992888571364403,0.2405224766012656
558,558,558,559,NO APPEND,The Invisible Man is coming! The Invisible Man!,The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,15,Implicit,,0.4667551816126072,0.0404059150207348
559,559,559,560,IN THE ,JOLLY CRICKETERS,The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,16,Anaphoric,he cried,0.3429314985599131,0.0539398895767853
560,560,560,561,"The  /newquote  is just at the bottom of the hill, where the tram-lines begin. The barman leant his fat red arms on the counter and talked of horses with an anaemic cabman, while a black-bearded man in grey snapped up biscuit and cheese, drank Burton, and conversed in American with a policeman off duty.",Jolly Cricketers,The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,16,Anaphoric,he cried,0.3421655558436089,0.0593341440211232
578,578,578,579," said the man with the black beard, and stooping down, revolver ready, drew them himself. Barman, cabman, and policeman faced about.","Very well,",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,16,Anaphoric,she said,0.3965148651532263,0.0846733161625058
582,582,582,583,"In a minute he reappeared with a carving-knife in his hand.  /newquote  he said, and his fat underlip dropped.  /newquote  said the first cabman.",The yard door was open! /newquote He may be in the house now!,The Invisible Man,Mr. Thomas Marvel,NO MONOLOGUE,0,16,Implicit,,0.5015703808259995,0.154671456336935
588,588,588,589,"Then the policeman, who had been trying to pass the barman, rushed in, followed by one of the cabmen, gripped the wrist of the invisible hand that collared Marvel, was hit in the face and went reeling back. The door opened, and Marvel made a frantic effort to obtain a lodgment behind it. Then the cabman collared something.  /newquote  said the cabman. The barman s red hands came clawing at the unseen.  /newquote  said the barman.","I got him, /newquote Here he is!",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,16,Anaphoric,he gasped,0.3851562971141795,0.0846733161625058
601,601,601,602,"He tried to resume his work, failed, got up, went downstairs from his study to the landing, rang, and called over the balustrade to the housemaid as she appeared in the hall below.  /newquote  he asked.",Was that a letter?,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Anaphoric,he asked,0.3668633628375442,0.020533798803245
602,602,602,603, she answered.,"Only a runaway ring, sir,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Anaphoric,she answered,0.3725849267892239,0.020533798803245
603,603,603,604," he said to himself. He went back to his study, and this time attacked his work resolutely. In a little while he was hard at work again, and the only sounds in the room were the ticking of the clock and the subdued shrillness of his quill, hurrying in the very centre of the circle of light his lampshade threw on his table.","I m restless to-night,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Anaphoric,he said to himself,0.3701283498078734,0.020533798803245
608,608,608,609,"Then he had an odd impression that he had heard a low voice say,  /newquote  But Dr. Kemp was no believer in voices.",Good Heavens! Kemp!,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Anaphoric,he had heard a low voice say,0.3676784780563778,0.020533798803245
609,609,609,610,"He stood staring at the tumbled sheets. Was that really a voice? He looked about again, but noticed nothing further than the disordered and blood-stained bed. Then he distinctly heard a movement across the room, near the wash-hand stand. All men, however highly educated, retain some superstitious inklings. The feeling that is called  /newquote  came upon him. He closed the door of the room, came forward to the dressing-table, and put down his burdens. Suddenly, with a start, he perceived a coiled and blood-stained bandage of linen rag hanging in mid-air, between him and the wash-hand stand.",eerie,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Anaphoric,he cried,0.3563375281192695,0.020533798803245
611,611,611,612, said the Voice.,Kemp!,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Anaphoric,he had heard a low voice say,0.3563375281192695,0.020533798803245
612,612,612,613," said Kemp, with his mouth open.",Eh?,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Implicit,,0.4508686835515749,0.020533798803245
613,613,613,614, said the Voice. ,"Keep your nerve, /newquote I m an Invisible Man.",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Explicit,said the Voice,0.9892717310209634,0.020533798803245
614,614,614,615,"Kemp made no answer for a space, simply stared at the bandage.  /newquote  he said.","Invisible Man,",Cuss,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Cuss,0.7934151786084936,0.4440702994832413
615,615,615,616, repeated the Voice.,"I am an Invisible Man,",The Invisible Man,Cuss,NO MONOLOGUE,0,17,Explicit,repeated the Voice,0.9882593529002968,0.0409621803913811
617,617,617,618, he said. The thought uppermost in his mind was the reiterated arguments of the morning.  /newquote  he asked.,"I thought it was all a lie, /newquote Have you a bandage on?",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Anaphoric,he said,0.4017025910826183,0.020533798803245
618,618,618,619, said the Invisible Man.,"Yes,",Mr. Teddy Henfrey,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Teddy,0.968591181202496,0.4440702994832413
619,619,619,620," said Kemp, and then roused himself.  /newquote  he said.  /newquote  He stepped forward suddenly, and his hand, extended towards the bandage, met invisible fingers.",Oh! /newquote I say! /newquote But this is nonsense. It s some trick.,The Invisible Man,Mr. Teddy Henfrey,NO MONOLOGUE,0,17,Anaphoric,he said,0.4093127311657663,0.0294457767932394
621,621,621,622,NO APPEND,"Keep steady, Kemp, for God s sake! I want help badly. Stop!",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Implicit,,0.4998165668674756,0.020533798803245
623,623,623,624, cried the Voice.  /newquote  and the grip tightened.,Kemp! /newquote Kemp! Keep steady!,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Explicit,cried the Voice,0.988737830049568,0.020533798803245
625,625,625,626," said the Invisible Man, sticking to him in spite of a pounding in the ribs. ","Listen to reason, will you? /newquote By Heaven! you ll madden me in a minute!",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Explicit,said the Invisible Man,0.9891360372062906,0.020533798803245
626,626,626,627, bawled the Invisible Man in Kemp s ear.,"Lie still, you fool!",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Explicit,bawled the Invisible Man in Kemp s ear,0.9867175171554248,0.020533798803245
628,628,628,629," said the Invisible Man, relieving his mouth.","If you shout, I ll smash your face,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Explicit,said the Invisible Man,0.987357403496289,0.020533798803245
629,629,629,630,NO APPEND,"I m an Invisible Man. It s no foolishness, and no magic. I really am an Invisible Man. And I want your help. I don t want to hurt you, but if you behave like a frantic rustic, I must. Don t you remember me, Kemp? Griffin, of University College?",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Implicit,,0.2903040954535471,0.020533798803245
630,630,630,631, said Kemp. ,"Let me get up, /newquote I ll stop where I am. And let me sit quiet for a minute.",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Explicit,said Kemp,0.0096284961865842,0.020533798803245
632,632,632,633,NO APPEND,"I am Griffin, of University College, and I have made myself invisible. I am just an ordinary man a man you have known made invisible.",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Implicit,,0.2165565062422079,0.020533798803245
633,633,633,634, said Kemp.,Griffin?,The First Policeman,Mrs. Hall,NO MONOLOGUE,0,17,Explicit,said Kemp,0.0035551128900094,0.020533798803245
634,634,634,635," answered the Voice. A younger student than you were, almost an albino, six feet high, and broad, with a pink and white face and red eyes, who won the medal for chemistry.","Griffin,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Implicit,,0.1523191447592999,0.020533798803245
635,635,635,636, said Kemp. ,"I am confused, /newquote My brain is rioting. What has this to do with Griffin?",The First Policeman,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Kemp,0.0027186271876739,0.493147546064794
636,636,636,637,NO APPEND,I _am_ Griffin.,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Implicit,,0.155006646342891,0.020533798803245
637,637,637,638,Kemp thought.  /newquote  he said. ,"It s horrible, /newquote But what devilry must happen to make a man invisible?",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Anaphoric,he said,0.3870679794130313,0.020533798803245
638,638,638,639,NO APPEND,"It s no devilry. It s a process, sane and intelligible enough ",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Implicit,,0.4704061298878996,0.020533798803245
639,639,639,640, said Kemp. ,It s horrible! /newquote How on earth ?,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Explicit,said Kemp,0.0083205308559893,0.020533798803245
640,640,640,641,NO APPEND,"It s horrible enough. But I m wounded and in pain, and tired ... Great God! Kemp, you are a man. Take it steady. Give me some food and drink, and let me sit down here.",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Implicit,,0.5624432939158878,0.020533798803245
