,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
636,636,637," said Anne, sobbingly. ","I don't want any dinner, Marilla, /newquote I couldn't eat anything. My heart is broken. You'll feel remorse of conscience someday, I expect, for breaking it, Marilla, but I forgive you. Remember when the time comes that I forgive you. But please don't ask me to eat anything, especially boiled pork and greens. Boiled pork and greens are so unromantic when one is in affliction.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,14,Explicit,said Anne
638,638,639," he admitted, mournfully surveying his plateful of unromantic pork and greens as if he, like Anne, thought it a food unsuited to crises of feeling, ","Well now, she shouldn't have taken the brooch, Marilla, or told stories about it, /newquote but she's such a little thing--such an interesting little thing. Don't you think it's pretty rough not to let her go to the picnic when she's so set on it?",Matthew Cuthbert,Marilla Cuthbert,NO MONOLOGUE,0,14,Anaphoric,he admitted
639,639,640,NO APPEND,"Matthew Cuthbert, I'm amazed at you. I think I've let her off entirely too easy. And she doesn't appear to realize how wicked she's been at all--that's what worries me most. If she'd really felt sorry it wouldn't be so bad. And you don't seem to realize it, neither; you're making excuses for her all the time to yourself--I can see that.",Marilla Cuthbert,Matthew Cuthbert,NO MONOLOGUE,0,14,Implicit,
640,640,641, feebly reiterated Matthew. ,"Well now, she's such a little thing, /newquote And there should be allowances made, Marilla. You know she's never had any bringing up.",Matthew Cuthbert,Marilla Cuthbert,NO MONOLOGUE,0,14,Explicit,reiterated Matthew
641,641,642, retorted Marilla.,"Well, she's having it now",Marilla Cuthbert,Matthew Cuthbert,NO MONOLOGUE,0,14,Explicit,retorted Marilla
647,647,648," said Marilla solemnly, ","Anne Shirley, /newquote I've just found my brooch hanging to my black lace shawl. Now I want to know what that rigmarole you told me this morning meant.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,14,Explicit,said Marilla
648,648,649," returned Anne wearily, ","Why, you said you'd keep me here until I confessed, /newquote and so I decided to confess because I was bound to get to the picnic. I thought out a confession last night after I went to bed and made it as interesting as I could. And I said it over and over so that I wouldn't forget it. But you wouldn't let me go to the picnic after all, so all my trouble was wasted.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,14,Explicit,returned Anne
650,650,651,NO APPEND,"Anne, you do beat all! But I was wrong--I see that now. I shouldn't have doubted your word when I'd never known you to tell a story. Of course, it wasn't right for you to confess to a thing you hadn't done--it was very wrong to do so. But I drove you to it. So if you'll forgive me, Anne, I'll forgive you and we'll start square again. And now get yourself ready for the picnic.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,14,Implicit,
652,652,653,NO APPEND,"Oh, Marilla, isn't it too late?",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,14,Implicit,
653,653,654,NO APPEND,"No, it's only two o'clock. They won't be more than well gathered yet and it'll be an hour before they have tea. Wash your face and comb your hair and put on your gingham. I'll fill a basket for you. There's plenty of stuff baked in the house. And I'll get Jerry to hitch up the sorrel and drive you down to the picnic ground.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,14,Implicit,
654,654,655," exclaimed Anne, flying to the washstand. ","Oh, Marilla, /newquote Five minutes ago I was so miserable I was wishing I'd never been born and now I wouldn't change places with an angel!",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,14,Explicit,exclaimed Anne
656,656,657,NO APPEND,"Oh, Marilla, I've had a perfectly scrumptious time. Scrumptious is a new word I learned today. I heard Mary Alice Bell use it. Isn't it very expressive? Everything was lovely. We had a splendid tea and then Mr. Harmon Andrews took us all for a row on the Lake of Shining Waters--six of us at a time. And Jane Andrews nearly fell overboard. She was leaning out to pick water lilies and if Mr. Andrews hadn't caught her by her sash just in the nick of time she'd fallen in and prob'ly been drowned. I wish it had been me. It would have been such a romantic experience to have been nearly drowned. It would be such a thrilling tale to tell. And we had the ice cream. Words fail me to describe that ice cream. Marilla, I assure you it was sublime.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,14,Implicit,
658,658,659," she concluded candidly, ","I'm willing to own up that I made a mistake, /newquote but I've learned a lesson. I have to laugh when I think of Anne's ?confession,' although I suppose I shouldn't for it really was a falsehood. But it doesn't seem as bad as the other would have been, somehow, and anyhow I'm responsible for it. That child is hard to understand in some respects. But I believe she'll turn out all right yet. And there's one thing certain, no house will ever be dull that she's in.",Marilla Cuthbert,Matthew Cuthbert,NO MONOLOGUE,0,14,Anaphoric,she concluded
659,659,660," said Anne, drawing a long breath. ","WHAT a splendid day! /newquote Isn't it good just to be alive on a day like this? I pity the people who aren't born yet for missing it. They may have good days, of course, but they can never have this one. And it's splendider still to have such a lovely way to go to school by, isn't it?",Anne Shirley,Diana Barry,NO MONOLOGUE,0,15,Explicit,said Anne
660,660,661," said Diana practically, peeping into her dinner basket and mentally calculating if the three juicy, toothsome, raspberry tarts reposing there were divided among ten girls how many bites each girl would have.","It's a lot nicer than going round by the road; that is so dusty and hot,",Diana Barry,Anne Shirley,NO MONOLOGUE,0,15,Explicit,said Diana
661,661,662,"The little girls of Avonlea school always pooled their lunches, and to eat three raspberry tarts all alone or even to share them only with one's best chum would have forever and ever branded as  /newquote  the girl who did it. And yet, when the tarts were divided among ten girls you just got enough to tantalize you.",awful mean,Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,15,Anaphoric,she groaned
664,664,665," she explained to Marilla, ","Not that lovers ever really walk there, /newquote but Diana and I are reading a perfectly magnificent book and there's a Lover's Lane in it. So we want to have one, too. And it's a very pretty name, don't you think? So romantic! We can't imagine the lovers into it, you know. I like that lane because you can think out loud there without people calling you crazy.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,15,Anaphoric,she explained to Marilla
665,665,666,"Anne, starting out alone in the morning, went down Lover's Lane as far as the brook. Here Diana met her, and the two little girls went on up the lane under the leafy arch of maples-- /newquote  said Anne;  /newquote --until they came to a rustic bridge. Then they left the lane and walked through Mr. Barry's back field and past Willowmere. Beyond Willowmere came Violet Vale--a little green dimple in the shadow of Mr. Andrew Bell's big woods.  /newquote   Anne told Marilla, ","maples are such sociable trees, /newquote they're always rustling and whispering to you /newquote Of course there are no violets there now, /newquote but Diana says there are millions of them in spring. Oh, Marilla, can't you just imagine you see them? It actually takes away my breath. I named it Violet Vale. Diana says she never saw the beat of me for hitting on fancy names for places. It's nice to be clever at something, isn't it? But Diana named the Birch Path. She wanted to, so I let her; but I'm sure I could have found something more poetical than plain Birch Path. Anybody can think of a name like that. But the Birch Path is one of the prettiest places in the world, Marilla.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,15,Explicit,Anne told Marilla
670,670,671, she announced. ,"I think I'm going to like school here, /newquote I don't think much of the master, through. He's all the time curling his mustache and making eyes at Prissy Andrews. Prissy is grown up, you know. She's sixteen and she's studying for the entrance examination into Queen's Academy at Charlottetown next year. Tillie Boulter says the master is _dead gone_ on her. She's got a beautiful complexion and curly brown hair and she does it up so elegantly. She sits in the long seat at the back and he sits there, too, most of the time--to explain her lessons, he says. But Ruby Gillis says she saw him writing something on her slate and when Prissy read it she blushed as red as a beet and giggled; and Ruby Gillis says she doesn't believe it had anything to do with the lesson.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,15,Anaphoric,she announced
671,671,672, said Marilla sharply. ,"Anne Shirley, don't let me hear you talking about your teacher in that way again, /newquote You don't go to school to criticize the master. I guess he can teach _you_ something, and it's your business to learn. And I want you to understand right off that you are not to come home telling tales about him. That is something I won't encourage. I hope you were a good girl.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,15,Explicit,said Marilla
672,672,673, said Anne comfortably. ,"Indeed I was, /newquote It wasn't so hard as you might imagine, either. I sit with Diana. Our seat is right by the window and we can look down to the Lake of Shining Waters. There are a lot of nice girls in school and we had scrumptious fun playing at dinnertime. It's so nice to have a lot of little girls to play with. But of course I like Diana best and always will. I _adore_ Diana. I'm dreadfully far behind the others. They're all in the fifth book and I'm only in the fourth. I feel that it's kind of a disgrace. But there's not one of them has such an imagination as I have and I soon found that out. We had reading and geography and Canadian history and dictation today. Mr. Phillips said my spelling was disgraceful and he held up my slate so that everybody could see it, all marked over. I felt so mortified, Marilla; he might have been politer to a stranger, I think. Ruby Gillis gave me an apple and Sophia Sloane lent me a lovely pink card with ?May I see you home?' on it. I'm to give it back to her tomorrow. And Tillie Boulter let me wear her bead ring all the afternoon. Can I have some of those pearl beads off the old pincushion in the garret to make myself a ring? And oh, Marilla, Jane Andrews told me that Minnie MacPherson told her that she heard Prissy Andrews tell Sara Gillis that I had a very pretty nose. Marilla, that is the first compliment I have ever had in my life and you can't imagine what a strange feeling it gave me. Marilla, have I really a pretty nose? I know you'll tell me the truth.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,15,Explicit,said Anne
673,673,674, said Marilla shortly. Secretly she thought Anne's nose was a remarkable pretty one; but she had no intention of telling her so.,"Your nose is well enough,",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,15,Explicit,said Marilla
675,675,676, said Diana. ,"I guess Gilbert Blythe will be in school today, /newquote He's been visiting his cousins over in New Brunswick all summer and he only came home Saturday night. He's _aw'fly_ handsome, Anne. And he teases the girls something terrible. He just torments our lives out.",Diana Barry,Anne Shirley,NO MONOLOGUE,0,15,Explicit,said Diana
677,677,678, said Anne. ,Gilbert Blythe? /newquote Isn't his name that's written up on the porch wall with Julia Bell's and a big ?Take Notice' over them?,Anne Shirley,Diana Barry,NO MONOLOGUE,0,15,Explicit,said Anne
