,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
949,949,950,"Elinor would not contend, and only replied, ","Whoever may have been so detestably your enemy, let them be cheated of their malignant triumph, my dear sister, by seeing how nobly the consciousness of your own innocence and good intentions supports your spirits. It is a reasonable and laudable pride which resists such malevolence.",Elinor,Marianne,NO MONOLOGUE,0,29,Explicit,Elinor would not contend and only replied
950,950,951," cried Marianne, ","No, no, /newquote misery such as mine has no pride. I care not who knows that I am wretched. The triumph of seeing me so may be open to all the world. Elinor, Elinor, they who suffer little may be proud and independent as they like may resist insult, or return mortification but I cannot. I must feel I must be wretched and they are welcome to enjoy the consciousness of it that can.",Marianne,Elinor,NO MONOLOGUE,0,29,Explicit,cried Marianne
951,951,952,NO APPEND,But for my mother s sake and mine ,Elinor,Marianne,NO MONOLOGUE,0,29,Implicit,
952,952,953,NO APPEND,I would do more than for my own. But to appear happy when I am so miserable Oh! who can require it?,Marianne,Elinor,NO MONOLOGUE,0,29,Implicit,
954,954,955,NO APPEND,"It is too much! Oh, Willoughby, Willoughby, could this be yours! Cruel, cruel nothing can acquit you. Elinor, nothing can. Whatever he might have heard against me ought he not to have suspended his belief? ought he not to have told me of it, to have given me the power of clearing myself?  The lock of hair, (repeating it from the letter,) which you so obligingly bestowed on me  That is unpardonable. Willoughby, where was your heart when you wrote those words? Oh, barbarously insolent! Elinor, can he be justified?",Marianne,Elinor,NO MONOLOGUE,0,29,Explicit,Marianne seated at the foot of the bed with her head leaning against one of its posts again took up Willoughby s letter and after shuddering over every sentence exclaimed
955,955,956,NO APPEND,"No, Marianne, in no possible way.",Elinor,Marianne,NO MONOLOGUE,0,29,Implicit,
956,956,957,NO APPEND,"And yet this woman who knows what her art may have been? how long it may have been premeditated, and how deeply contrived by her! Who is she? Who can she be? Whom did I ever hear him talk of as young and attractive among his female acquaintance? Oh! no one, no one he talked to me only of myself.",Marianne,Elinor,NO MONOLOGUE,0,29,Implicit,
958,958,959,NO APPEND,"Elinor, I must go home. I must go and comfort mama. Can not we be gone to-morrow?",Marianne,Elinor,NO MONOLOGUE,0,29,Implicit,
959,959,960,NO APPEND,"To-morrow, Marianne!",Elinor,Marianne,NO MONOLOGUE,0,29,Implicit,
960,960,961,NO APPEND,"Yes, why should I stay here? I came only for Willoughby s sake and now who cares for me? Who regards me?",Marianne,Elinor,NO MONOLOGUE,0,29,Implicit,
961,961,962,NO APPEND,It would be impossible to go to-morrow. We owe Mrs. Jennings much more than civility; and civility of the commonest kind must prevent such a hasty removal as that.,Elinor,Marianne,NO MONOLOGUE,0,29,Implicit,
962,962,963,NO APPEND,"Well then, another day or two, perhaps; but I cannot stay here long, I cannot stay to endure the questions and remarks of all these people. The Middletons and Palmers how am I to bear their pity? The pity of such a woman as Lady Middleton! Oh, what would _he_ say to that!",Marianne,Elinor,NO MONOLOGUE,0,29,Implicit,
968,968,969,"Marianne, to the surprise of her sister, determined on dining with them. Elinor even advised her against it. But  /newquote  Elinor, pleased to have her governed for a moment by such a motive, though believing it hardly possible that she could sit out the dinner, said no more; and adjusting her dress for her as well as she could, while Marianne still remained on the bed, was ready to assist her into the dining room as soon as they were summoned to it.","no, she would go down; she could bear it very well, and the bustle about her would be less.",Anne Steele,Elinor,NO MONOLOGUE,0,30,Implicit,
971,971,972," cried Mrs. Jennings, as soon as she was gone, ","Poor soul! /newquote how it grieves me to see her! And I declare if she is not gone away without finishing her wine! And the dried cherries too! Lord! nothing seems to do her any good. I am sure if I knew of any thing she would like, I would send all over the town for it. Well, it is the oddest thing to me, that a man should use such a pretty girl so ill! But when there is plenty of money on one side, and next to none on the other, Lord bless you! they care no more about such things! ",Mrs. Jennings,Elinor,NO MONOLOGUE,0,30,Explicit,cried Mrs Jennings
972,972,973,NO APPEND,The lady then Miss Grey I think you called her is very rich?,Elinor,Mrs. Jennings,NO MONOLOGUE,0,30,Implicit,
973,973,974,NO APPEND,"Fifty thousand pounds, my dear. Did you ever see her? a smart, stylish girl they say, but not handsome. I remember her aunt very well, Biddy Henshawe; she married a very wealthy man. But the family are all rich together. Fifty thousand pounds! and by all accounts, it won t come before it s wanted; for they say he is all to pieces. No wonder! dashing about with his curricle and hunters! Well, it don t signify talking; but when a young man, be who he will, comes and makes love to a pretty girl, and promises marriage, he has no business to fly off from his word only because he grows poor, and a richer girl is ready to have him. Why don t he, in such a case, sell his horses, let his house, turn off his servants, and make a thorough reform at once? I warrant you, Miss Marianne would have been ready to wait till matters came round. But that won t do now-a-days; nothing in the way of pleasure can ever be given up by the young men of this age.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,30,Implicit,
974,974,975,NO APPEND,Do you know what kind of a girl Miss Grey is? Is she said to be amiable?,Elinor,Mrs. Jennings,NO MONOLOGUE,0,30,Implicit,
975,975,976,NO APPEND,"I never heard any harm of her; indeed I hardly ever heard her mentioned; except that Mrs. Taylor did say this morning, that one day Miss Walker hinted to her, that she believed Mr. and Mrs. Ellison would not be sorry to have Miss Grey married, for she and Mrs. Ellison could never agree.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,30,Implicit,
976,976,977,NO APPEND,And who are the Ellisons?,Elinor,Mrs. Jennings,NO MONOLOGUE,0,30,Implicit,
977,977,978, after pausing a moment ,"Her guardians, my dear. But now she is of age and may choose for herself; and a pretty choice she has made! What now, /newquote your poor sister is gone to her own room, I suppose, to moan by herself. Is there nothing one can get to comfort her? Poor dear, it seems quite cruel to let her be alone. Well, by-and-by we shall have a few friends, and that will amuse her a little. What shall we play at? She hates whist I know; but is there no round game she cares for?",Mrs. Jennings,Elinor,NO MONOLOGUE,0,30,Implicit,
978,978,979,NO APPEND,"Dear ma am, this kindness is quite unnecessary. Marianne, I dare say, will not leave her room again this evening. I shall persuade her if I can to go early to bed, for I am sure she wants rest.",Elinor,Mrs. Jennings,NO MONOLOGUE,0,30,Implicit,
979,979,980,NO APPEND,"Aye, I believe that will be best for her. Let her name her own supper, and go to bed. Lord! no wonder she has been looking so bad and so cast down this last week or two, for this matter I suppose has been hanging over her head as long as that. And so the letter that came today finished it! Poor soul! I am sure if I had had a notion of it, I would not have joked her about it for all my money. But then you know, how should I guess such a thing? I made sure of its being nothing but a common love letter, and you know young people like to be laughed at about them. Lord! how concerned Sir John and my daughters will be when they hear it! If I had my senses about me I might have called in Conduit Street in my way home, and told them of it. But I shall see them tomorrow.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,30,Implicit,
980,980,981,NO APPEND,"It would be unnecessary I am sure, for you to caution Mrs. Palmer and Sir John against ever naming Mr. Willoughby, or making the slightest allusion to what has passed, before my sister. Their own good-nature must point out to them the real cruelty of appearing to know any thing about it when she is present; and the less that may ever be said to myself on the subject, the more my feelings will be spared, as you my dear madam will easily believe.",Elinor,Mrs. Jennings,NO MONOLOGUE,0,30,Implicit,
981,981,982,NO APPEND,"Oh! Lord! yes, that I do indeed. It must be terrible for you to hear it talked of; and as for your sister, I am sure I would not mention a word about it to her for the world. You saw I did not all dinner time. No more would Sir John, nor my daughters, for they are all very thoughtful and considerate; especially if I give them a hint, as I certainly will. For my part, I think the less that is said about such things, the better, the sooner  tis blown over and forgot. And what good does talking ever do you know?",Mrs. Jennings,Elinor,NO MONOLOGUE,0,30,Implicit,
982,982,983,NO APPEND,"In this affair it can only do harm; more so perhaps than in many cases of a similar kind, for it has been attended by circumstances which, for the sake of every one concerned in it, make it unfit to become the public conversation. I must do _this_ justice to Mr. Willoughby he has broken no positive engagement with my sister.",Elinor,Mrs. Jennings,NO MONOLOGUE,0,30,Implicit,
