,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
542,542,543," said the mariner, legs wide apart, elbows akimbo, watching the receding figure. ","Silly devil! /newquote I ll show you, you silly ass hoaxing _me_! It s here on the paper!",The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,14,Explicit,said the mariner
543,543,544,"Mr. Marvel retorted incoherently and, receding, was hidden by a bend in the road, but the mariner still stood magnificent in the midst of the way, until the approach of a butcher s cart dislodged him. Then he turned himself towards Port Stowe.  /newquote  he said softly to himself. ","Full of extra-ordinary asses, /newquote Just to take me down a bit that was his silly game It s on the paper!",The Mariner,The Mariner,NO MONOLOGUE,0,14,Anaphoric,he said softly to himself
544,544,545,"And there was another extraordinary thing he was presently to hear, that had happened quite close to him. And that was a vision of a  /newquote  (no less) travelling without visible agency, along by the wall at the corner of St. Michael s Lane. A brother mariner had seen this wonderful sight that very morning. He had snatched at the money forthwith and had been knocked headlong, and when he had got to his feet the butterfly money had vanished. Our mariner was in the mood to believe anything, he declared, but that was a bit _too_ stiff. Afterwards, however, he began to think things over.",fist full of money,Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,14,Explicit,said Mr Marvel
558,558,559,NO APPEND,The Invisible Man is coming! The Invisible Man!,The Invisible Man,Kemp,NO MONOLOGUE,0,15,Implicit,
559,559,560,IN THE ,JOLLY CRICKETERS,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,16,Anaphoric,he cried
560,560,561,"The  /newquote  is just at the bottom of the hill, where the tram-lines begin. The barman leant his fat red arms on the counter and talked of horses with an anaemic cabman, while a black-bearded man in grey snapped up biscuit and cheese, drank Burton, and conversed in American with a policeman off duty.",Jolly Cricketers,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,16,Anaphoric,he cried
578,578,579," said the man with the black beard, and stooping down, revolver ready, drew them himself. Barman, cabman, and policeman faced about.","Very well,",Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,16,Anaphoric,she said
582,582,583,"In a minute he reappeared with a carving-knife in his hand.  /newquote  he said, and his fat underlip dropped.  /newquote  said the first cabman.",The yard door was open! /newquote He may be in the house now!,The Invisible Man,Kemp,NO MONOLOGUE,0,16,Implicit,
588,588,589,"Then the policeman, who had been trying to pass the barman, rushed in, followed by one of the cabmen, gripped the wrist of the invisible hand that collared Marvel, was hit in the face and went reeling back. The door opened, and Marvel made a frantic effort to obtain a lodgment behind it. Then the cabman collared something.  /newquote  said the cabman. The barman s red hands came clawing at the unseen.  /newquote  said the barman.","I got him, /newquote Here he is!",Cuss,Bunting,NO MONOLOGUE,0,16,Anaphoric,he gasped
601,601,602,"He tried to resume his work, failed, got up, went downstairs from his study to the landing, rang, and called over the balustrade to the housemaid as she appeared in the hall below.  /newquote  he asked.",Was that a letter?,Kemp,The Housemaid,NO MONOLOGUE,0,17,Anaphoric,he asked
602,602,603, she answered.,"Only a runaway ring, sir,",The Housemaid,Kemp,NO MONOLOGUE,0,17,Anaphoric,she answered
603,603,604," he said to himself. He went back to his study, and this time attacked his work resolutely. In a little while he was hard at work again, and the only sounds in the room were the ticking of the clock and the subdued shrillness of his quill, hurrying in the very centre of the circle of light his lampshade threw on his table.","I m restless to-night,",Kemp,Kemp,NO MONOLOGUE,0,17,Anaphoric,he said to himself
608,608,609,"Then he had an odd impression that he had heard a low voice say,  /newquote  But Dr. Kemp was no believer in voices.",Good Heavens! Kemp!,The Invisible Man,Kemp,NO MONOLOGUE,0,17,Anaphoric,he had heard a low voice say
609,609,610,"He stood staring at the tumbled sheets. Was that really a voice? He looked about again, but noticed nothing further than the disordered and blood-stained bed. Then he distinctly heard a movement across the room, near the wash-hand stand. All men, however highly educated, retain some superstitious inklings. The feeling that is called  /newquote  came upon him. He closed the door of the room, came forward to the dressing-table, and put down his burdens. Suddenly, with a start, he perceived a coiled and blood-stained bandage of linen rag hanging in mid-air, between him and the wash-hand stand.",eerie,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,17,Anaphoric,he cried
611,611,612, said the Voice.,Kemp!,The Invisible Man,Kemp,NO MONOLOGUE,0,17,Anaphoric,he had heard a low voice say
612,612,613," said Kemp, with his mouth open.",Eh?,The Mariner,Mr. Thomas Marvel,NO MONOLOGUE,0,17,Implicit,
613,613,614, said the Voice. ,"Keep your nerve, /newquote I m an Invisible Man.",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Voice
614,614,615,"Kemp made no answer for a space, simply stared at the bandage.  /newquote  he said.","Invisible Man,",Cuss,Bunting,NO MONOLOGUE,0,17,Explicit,said Cuss
615,615,616, repeated the Voice.,"I am an Invisible Man,",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,repeated the Voice
617,617,618, he said. The thought uppermost in his mind was the reiterated arguments of the morning.  /newquote  he asked.,"I thought it was all a lie, /newquote Have you a bandage on?",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Anaphoric,he said
618,618,619, said the Invisible Man.,"Yes,",Mr. Teddy Henfrey,Mr. Hall,NO MONOLOGUE,0,17,Explicit,said Teddy
619,619,620," said Kemp, and then roused himself.  /newquote  he said.  /newquote  He stepped forward suddenly, and his hand, extended towards the bandage, met invisible fingers.",Oh! /newquote I say! /newquote But this is nonsense. It s some trick.,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Anaphoric,he said
621,621,622,NO APPEND,"Keep steady, Kemp, for God s sake! I want help badly. Stop!",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
623,623,624, cried the Voice.  /newquote  and the grip tightened.,Kemp! /newquote Kemp! Keep steady!,The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,cried the Voice
625,625,626," said the Invisible Man, sticking to him in spite of a pounding in the ribs. ","Listen to reason, will you? /newquote By Heaven! you ll madden me in a minute!",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Invisible Man
626,626,627, bawled the Invisible Man in Kemp s ear.,"Lie still, you fool!",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,bawled the Invisible Man in Kemp s ear
628,628,629," said the Invisible Man, relieving his mouth.","If you shout, I ll smash your face,",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Invisible Man
629,629,630,NO APPEND,"I m an Invisible Man. It s no foolishness, and no magic. I really am an Invisible Man. And I want your help. I don t want to hurt you, but if you behave like a frantic rustic, I must. Don t you remember me, Kemp? Griffin, of University College?",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
630,630,631, said Kemp. ,"Let me get up, /newquote I ll stop where I am. And let me sit quiet for a minute.",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Kemp
632,632,633,NO APPEND,"I am Griffin, of University College, and I have made myself invisible. I am just an ordinary man a man you have known made invisible.",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
633,633,634, said Kemp.,Griffin?,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Kemp
634,634,635," answered the Voice. A younger student than you were, almost an albino, six feet high, and broad, with a pink and white face and red eyes, who won the medal for chemistry.","Griffin,",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
635,635,636, said Kemp. ,"I am confused, /newquote My brain is rioting. What has this to do with Griffin?",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Kemp
636,636,637,NO APPEND,I _am_ Griffin.,The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
637,637,638,Kemp thought.  /newquote  he said. ,"It s horrible, /newquote But what devilry must happen to make a man invisible?",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Anaphoric,he said
638,638,639,NO APPEND,"It s no devilry. It s a process, sane and intelligible enough ",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
639,639,640, said Kemp. ,It s horrible! /newquote How on earth ?,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Kemp
640,640,641,NO APPEND,"It s horrible enough. But I m wounded and in pain, and tired ... Great God! Kemp, you are a man. Take it steady. Give me some food and drink, and let me sit down here.",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
641,641,642,"Kemp stared at the bandage as it moved across the room, then saw a basket chair dragged across the floor and come to rest near the bed. It creaked, and the seat was depressed the quarter of an inch or so. He rubbed his eyes and felt his neck again.  /newquote  he said, and laughed stupidly.","This beats ghosts,",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Anaphoric,he said
642,642,643,NO APPEND,"That s better. Thank Heaven, you re getting sensible!",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
643,643,644," said Kemp, and knuckled his eyes.","Or silly,",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Kemp
644,644,645,NO APPEND,Give me some whiskey. I m near dead.,The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
645,645,646,NO APPEND,It didn t feel so. Where are you? If I get up shall I run into you? _There_! all right. Whiskey? Here. Where shall I give it to you?,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Implicit,
646,646,647,The chair creaked and Kemp felt the glass drawn away from him. He let go by an effort; his instinct was all against it. It came to rest poised twenty inches above the front edge of the seat of the chair. He stared at it in infinite perplexity. ,This is this must be hypnotism. You have suggested you are invisible.,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Implicit,
647,647,648, said the Voice.,"Nonsense,",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Voice
648,648,649,NO APPEND,It s frantic.,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Implicit,
649,649,650,NO APPEND,Listen to me.,The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
650,650,651," began Kemp, ","I demonstrated conclusively this morning, /newquote that invisibility ",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,began Kemp
651,651,652," said the Voice, ","Never mind what you ve demonstrated! I m starving, /newquote and the night is chilly to a man without clothes.",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Voice
652,652,653, said Kemp.,Food?,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Kemp
653,653,654,The tumbler of whiskey tilted itself.  /newquote  said the Invisible Man rapping it down. ,"Yes, /newquote Have you a dressing-gown?",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Invisible Man
654,654,655,"Kemp made some exclamation in an undertone. He walked to a wardrobe and produced a robe of dingy scarlet.  /newquote  he asked. It was taken from him. It hung limp for a moment in mid-air, fluttered weirdly, stood full and decorous buttoning itself, and sat down in his chair.  /newquote  said the Unseen, curtly. ","This do? /newquote Drawers, socks, slippers would be a comfort, /newquote And food.",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Unseen
655,655,656,NO APPEND,"Anything. But this is the insanest thing I ever was in, in my life!",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Implicit,
656,656,657,"He turned out his drawers for the articles, and then went downstairs to ransack his larder. He came back with some cold cutlets and bread, pulled up a light table, and placed them before his guest.  /newquote  said his visitor, and a cutlet hung in mid-air, with a sound of gnawing.","Never mind knives,",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Anaphoric,said his visitor
657,657,658," said Kemp, and sat down on a bedroom chair.",Invisible!,Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Mr Marvel
658,658,659," said the Invisible Man, with a full mouth, eating greedily. ","I always like to get something about me before I eat, /newquote Queer fancy!",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Invisible Man
659,659,660, said Kemp.,"I suppose that wrist is all right,",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Kemp
660,660,661, said the Invisible Man.,"Trust me,",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Invisible Man
661,661,662,NO APPEND,Of all the strange and wonderful ,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Implicit,
662,662,663,NO APPEND,"Exactly. But it s odd I should blunder into _your_ house to get my bandaging. My first stroke of luck! Anyhow I meant to sleep in this house to-night. You must stand that! It s a filthy nuisance, my blood showing, isn t it? Quite a clot over there. Gets visible as it coagulates, I see. It s only the living tissue I ve changed, and only for as long as I m alive.... I ve been in the house three hours.",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
663,663,664," began Kemp, in a tone of exasperation. ",But how s it done? /newquote Confound it! The whole business it s unreasonable from beginning to end.,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,began Kemp
664,664,665, said the Invisible Man. ,"Quite reasonable, /newquote Perfectly reasonable.",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Explicit,said the Invisible Man
665,665,666,"He reached over and secured the whiskey bottle. Kemp stared at the devouring dressing gown. A ray of candle-light penetrating a torn patch in the right shoulder, made a triangle of light under the left ribs.  /newquote  he asked. ",What were the shots? /newquote How did the shooting begin?,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Anaphoric,he asked
666,666,667,NO APPEND,There was a real fool of a man a sort of confederate of mine curse him! who tried to steal my money. _Has_ done so.,The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
667,667,668,NO APPEND,Is _he_ invisible too?,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Implicit,
668,668,669,NO APPEND,No.,Mrs. Hall,The Invisible Man,NO MONOLOGUE,0,17,Anaphoric,she answered
669,669,670,NO APPEND,Well?,Mr. Teddy Henfrey,Fearenside,NO MONOLOGUE,0,17,Explicit,said Teddy Henfrey
670,670,671,NO APPEND,Can t I have some more to eat before I tell you all that? I m hungry in pain. And you want me to tell stories!,The Invisible Man,Kemp,NO MONOLOGUE,0,17,Implicit,
671,671,672,Kemp got up.  /newquote  he asked.,_You_ didn t do any shooting?,Kemp,The Invisible Man,NO MONOLOGUE,0,17,Anaphoric,he asked
672,672,673, said his visitor. ,"Not me, /newquote Some fool I d never seen fired at random. A lot of them got scared. They all got scared at me. Curse them! I say I want more to eat than this, Kemp.",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Anaphoric,said his visitor
673,673,674, said Kemp. ,"I ll see what there is to eat downstairs, /newquote Not much, I m afraid.",Kemp,The Invisible Man,NO MONOLOGUE,0,17,Explicit,said Kemp
675,675,676," he said, and puffed vigorously. ","This blessed gift of smoking! /newquote I m lucky to have fallen upon you, Kemp. You must help me. Fancy tumbling on you just now! I m in a devilish scrape I ve been mad, I think. The things I have been through! But we will do things yet. Let me tell you ",The Invisible Man,Kemp,NO MONOLOGUE,0,17,Anaphoric,he said
