,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
551,551,551,552,NO APPEND,"You don t mean a single word of all that, Harry; you know you don t. If Dorian Gray s life were spoiled, no one would be sorrier than yourself. You are much better than you pretend to be.",Basil Hallward,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,6,Implicit,
552,552,552,553,Lord Henry laughed. ,"The reason we all like to think so well of others is that we are all afraid for ourselves. The basis of optimism is sheer terror. We think that we are generous because we credit our neighbour with the possession of those virtues that are likely to be a benefit to us. We praise the banker that we may overdraw our account, and find good qualities in the highwayman in the hope that he may spare our pockets. I mean everything that I have said. I have the greatest contempt for optimism. As for a spoiled life, no life is spoiled but one whose growth is arrested. If you want to mar a nature, you have merely to reform it. As for marriage, of course that would be silly, but there are other and more interesting bonds between men and women. I will certainly encourage them. They have the charm of being fashionable. But here is Dorian himself. He will tell you more than I can.",Lord Henry,"['Basil Hallward', 'Prince Charming']",NO MONOLOGUE,0,6,Implicit,
606,606,606,607,"Although I joy in thee, I have no joy of this contract to-night: It is too rash, too unadvised, too sudden; Too like the lightning, which doth cease to be Ere one can say,  /newquote  Sweet, good-night! This bud of love by summer s ripening breath May prove a beauteous flower when next we meet ",It lightens.,Lord Henry,Basil Hallward,NO MONOLOGUE,0,7,Explicit,said Lord Henry
619,619,619,620,"When he entered, she looked at him, and an expression of infinite joy came over her.  /newquote  she cried.","How badly I acted to-night, Dorian!",Sibyl Vane,[],NO MONOLOGUE,0,7,Anaphoric,she cried
620,620,620,621," he answered, gazing at her in amazement. ",Horribly! /newquote Horribly! It was dreadful. Are you ill? You have no idea what it was. You have no idea what I suffered.,,Sibyl Vane,NO MONOLOGUE,0,7,Anaphoric,he answered
621,621,621,622,"The girl smiled.  /newquote  she answered, lingering over his name with long-drawn music in her voice, as though it were sweeter than honey to the red petals of her mouth. ","Dorian, /newquote Dorian, you should have understood. But you understand now, don t you?",Sibyl Vane,[],NO MONOLOGUE,0,7,Anaphoric,she answered
622,622,622,623," he asked, angrily.",Understand what?,,Sibyl Vane,NO MONOLOGUE,0,7,Anaphoric,he asked
623,623,623,624,NO APPEND,Why I was so bad to-night. Why I shall always be bad. Why I shall never act well again.,Sibyl Vane,[],NO MONOLOGUE,0,7,Implicit,
624,624,624,625,He shrugged his shoulders. ,"You are ill, I suppose. When you are ill you shouldn t act. You make yourself ridiculous. My friends were bored. I was bored.",,Sibyl Vane,NO MONOLOGUE,0,7,Implicit,
626,626,626,627," she cried, ","Dorian, Dorian, /newquote before I knew you, acting was the one reality of my life. It was only in the theatre that I lived. I thought that it was all true. I was Rosalind one night and Portia the other. The joy of Beatrice was my joy, and the sorrows of Cordelia were mine also. I believed in everything. The common people who acted with me seemed to me to be godlike. The painted scenes were my world. I knew nothing but shadows, and I thought them real. You came oh, my beautiful love! and you freed my soul from prison. You taught me what reality really is. To-night, for the first time in my life, I saw through the hollowness, the sham, the silliness of the empty pageant in which I had always played. To-night, for the first time, I became conscious that the Romeo was hideous, and old, and painted, that the moonlight in the orchard was false, that the scenery was vulgar, and that the words I had to speak were unreal, were not my words, were not what I wanted to say. You had brought me something higher, something of which all art is but a reflection. You had made me understand what love really is. My love! My love! Prince Charming! Prince of life! I have grown sick of shadows. You are more to me than all art can ever be. What have I to do with the puppets of a play? When I came on to-night, I could not understand how it was that everything had gone from me. I thought that I was going to be wonderful. I found that I could do nothing. Suddenly it dawned on my soul what it all meant. The knowledge was exquisite to me. I heard them hissing, and I smiled. What could they know of love such as ours? Take me away, Dorian take me away with you, where we can be quite alone. I hate the stage. I might mimic a passion that I do not feel, but I cannot mimic one that burns me like fire. Oh, Dorian, Dorian, you understand now what it signifies? Even if I could do it, it would be profanation for me to play at being in love. You have made me see that.",Sibyl Vane,Dorian Gray,NO MONOLOGUE,0,7,Anaphoric,she cried
627,627,627,628,He flung himself down on the sofa and turned away his face.  /newquote  he muttered.,"You have killed my love,",Dorian Gray,Sibyl Vane,NO MONOLOGUE,0,7,Anaphoric,he muttered
629,629,629,630,"Then he leaped up and went to the door.  /newquote  he cried, ","Yes, /newquote you have killed my love. You used to stir my imagination. Now you don t even stir my curiosity. You simply produce no effect. I loved you because you were marvellous, because you had genius and intellect, because you realized the dreams of great poets and gave shape and substance to the shadows of art. You have thrown it all away. You are shallow and stupid. My God! how mad I was to love you! What a fool I have been! You are nothing to me now. I will never see you again. I will never think of you. I will never mention your name. You don t know what you were to me, once. Why, once ... Oh, I can t bear to think of it! I wish I had never laid eyes upon you! You have spoiled the romance of my life. How little you can know of love, if you say it mars your art! Without your art, you are nothing. I would have made you famous, splendid, magnificent. The world would have worshipped you, and you would have borne my name. What are you now? A third-rate actress with a pretty face.",Dorian Gray,Sibyl Vane,NO MONOLOGUE,0,7,Anaphoric,he cried
630,630,630,631,"The girl grew white, and trembled. She clenched her hands together, and her voice seemed to catch in her throat.  /newquote  she murmured. ","You are not serious, Dorian? /newquote You are acting.",Sibyl Vane,Dorian Gray,NO MONOLOGUE,0,7,Anaphoric,she murmured
631,631,631,632, he answered bitterly.,"Acting! I leave that to you. You do it so well,",Dorian Gray,Sibyl Vane,NO MONOLOGUE,0,7,Anaphoric,he answered
632,632,632,633,"She rose from her knees and, with a piteous expression of pain in her face, came across the room to him. She put her hand upon his arm and looked into his eyes. He thrust her back.  /newquote  he cried.",Don t touch me!,Sibyl Vane,Dorian Gray,NO MONOLOGUE,0,7,Anaphoric,he cried
633,633,633,634,"A low moan broke from her, and she flung herself at his feet and lay there like a trampled flower.  /newquote  she whispered.  /newquote  A fit of passionate sobbing choked her. She crouched on the floor like a wounded thing, and Dorian Gray, with his beautiful eyes, looked down at her, and his chiselled lips curled in exquisite disdain. There is always something ridiculous about the emotions of people whom one has ceased to love. Sibyl Vane seemed to him to be absurdly melodramatic. Her tears and sobs annoyed him.","Dorian, Dorian, don t leave me! /newquote I am so sorry I didn t act well. I was thinking of you all the time. But I will try indeed, I will try. It came so suddenly across me, my love for you. I think I should never have known it if you had not kissed me if we had not kissed each other. Kiss me again, my love. Don t go away from me. I couldn t bear it. Oh! don t go away from me. My brother ... No; never mind. He didn t mean it. He was in jest.... But you, oh! can t you forgive me for to-night? I will work so hard and try to improve. Don t be cruel to me, because I love you better than anything in the world. After all, it is only once that I have not pleased you. But you are quite right, Dorian. I should have shown myself more of an artist. It was foolish of me, and yet I couldn t help it. Oh, don t leave me, don t leave me.",Dorian Gray,Sibyl Vane,NO MONOLOGUE,0,7,Anaphoric,she whispered
634,634,634,635, he said at last in his calm clear voice. ,"I am going, /newquote I don t wish to be unkind, but I can t see you again. You have disappointed me.",Sibyl Vane,Dorian Gray,NO MONOLOGUE,0,7,Anaphoric,he said
648,648,648,649,"He got up from his chair and drew a large screen right in front of the portrait, shuddering as he glanced at it.  /newquote  he murmured to himself, and he walked across to the window and opened it. When he stepped out on to the grass, he drew a deep breath. The fresh morning air seemed to drive away all his sombre passions. He thought only of Sibyl. A faint echo of his love came back to him. He repeated her name over and over again. The birds that were singing in the dew-drenched garden seemed to be telling the flowers about her.",How horrible!,Dorian Gray,Dorian Gray,NO MONOLOGUE,0,7,Anaphoric,he murmured to himself
650,650,650,651," he said, smiling.","Monsieur has well slept this morning,",Dorian Gray,Prince Charming,NO MONOLOGUE,0,8,Anaphoric,said the painter
652,652,652,653,NO APPEND,"One hour and a quarter, Monsieur.",Dorian Gray,Prince Charming,NO MONOLOGUE,0,8,Implicit,
657,657,657,658," asked his valet, putting an omelette on the table. ",Too cold for Monsieur? /newquote I shut the window?,Lord Henry,Dorian Gray,NO MONOLOGUE,0,8,Explicit,murmured Lord Henry
667,667,667,668,"Suddenly there came a knock to the door, and he heard Lord Henry s voice outside. ","My dear boy, I must see you. Let me in at once. I can t bear your shutting yourself up like this.",Prince Charming,Dorian Gray,NO MONOLOGUE,0,8,Implicit,
669,669,669,670, said Lord Henry as he entered. ,"I am so sorry for it all, Dorian, /newquote But you must not think too much about it.",Lord Henry,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,8,Explicit,said Lord Henry
670,670,670,671, asked the lad.,Do you mean about Sibyl Vane?,Dorian Gray,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,8,Anaphoric,asked the lad
671,671,671,672," answered Lord Henry, sinking into a chair and slowly pulling off his yellow gloves. ","Yes, of course, /newquote It is dreadful, from one point of view, but it was not your fault. Tell me, did you go behind and see her, after the play was over?",Lord Henry,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,8,Explicit,answered Lord Henry
672,672,672,673,NO APPEND,Yes.,Dorian Gray,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,8,Implicit,
673,673,673,674,NO APPEND,I felt sure you had. Did you make a scene with her?,Lord Henry,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,8,Implicit,
674,674,674,675,NO APPEND,"I was brutal, Harry perfectly brutal. But it is all right now. I am not sorry for anything that has happened. It has taught me to know myself better.",Dorian Gray,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,8,Implicit,
675,675,675,676,NO APPEND,"Ah, Dorian, I am so glad you take it in that way! I was afraid I would find you plunged in remorse and tearing that nice curly hair of yours.",Lord Henry,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,8,Implicit,
676,676,676,677," said Dorian, shaking his head and smiling. ","I have got through all that, /newquote I am perfectly happy now. I know what conscience is, to begin with. It is not what you told me it was. It is the divinest thing in us. Don t sneer at it, Harry, any more at least not before me. I want to be good. I can t bear the idea of my soul being hideous.",Prince Charming,"['Dorian Gray', 'Lord Henry']",NO MONOLOGUE,0,8,Explicit,said Dorian
677,677,677,678,NO APPEND,"A very charming artistic basis for ethics, Dorian! I congratulate you on it. But how are you going to begin?",Lord Henry,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,8,Implicit,
678,678,678,679,NO APPEND,By marrying Sibyl Vane.,Prince Charming,"['Dorian Gray', 'Lord Henry']",NO MONOLOGUE,0,8,Implicit,
679,679,679,680," cried Lord Henry, standing up and looking at him in perplexed amazement. ","Marrying Sibyl Vane! /newquote But, my dear Dorian ",Lord Henry,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,8,Explicit,cried Lord Henry
680,680,680,681,NO APPEND,"Yes, Harry, I know what you are going to say. Something dreadful about marriage. Don t say it. Don t ever say things of that kind to me again. Two days ago I asked Sibyl to marry me. I am not going to break my word to her. She is to be my wife.",Prince Charming,"['Dorian Gray', 'Lord Henry']",NO MONOLOGUE,0,8,Implicit,
